trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
2019-01-01 23:02:50,4173950183554608,fraud_Kihn-Schuster,food_dining,5.17,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,1978-10-05,cc0b013b2db0a90285a933f874f03fd6,1325458970,40.813736,-73.833738,0
2019-01-01 23:13:19,370877495212014,fraud_Jast-McDermott,shopping_pos,2.71,Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,1984-03-06,d79b78c1465582ed007efbfefcb90e87,1325459599,36.361628,-80.602733,0
2019-01-01 23:23:36,6011934240159560,fraud_Schuppe LLC,entertainment,74.32,Joshua,Cohen,M,426 Mark Ports,Brooklin,ME,4616,44.2541,-68.5565,824,"Loss adjuster, chartered",1974-11-02,0a196fe89af05df6f4a33da586247eb1,1325460216,44.49192,-67.595855,0
2019-01-01 23:39:25,345933964507467,fraud_Shields-Wunsch,health_fitness,85.06,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,1985-03-19,dbbd7d43afa048d22c77d2f83720b3de,1325461165,38.573394,-75.056649,0
2019-01-01 23:51:30,370877495212014,"fraud_O'Connell, Botsford and Hand",home,21.28,Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,1984-03-06,362e0c405f3c296cb6e887084bdee289,1325461890,36.958836,-81.949093,0
2019-01-02 00:23:44,2256234701263057,fraud_Thiel PLC,misc_pos,10.51,Christopher,Grimes,M,39631 Dunn Radial,Grantham,NH,3753,43.5103,-72.1334,2971,Charity fundraiser,1948-04-11,56f08a3f3a9d4f88a23b9c606ae1fd47,1325463824,42.59785,-72.230074,0
2019-01-02 01:07:57,379897244598068,"fraud_Little, Gutmann and Lynch",shopping_net,41.28,Frank,Key,M,5537 Jessica Plaza,Pewee Valley,KY,40056,38.3039,-85.4834,3263,Stage manager,1930-02-28,708bbc305d51084ecf96d0d48c2e46bc,1325466477,38.748343,-86.40379200000001,0
2019-01-02 01:58:52,4586810168620942,fraud_Cummings LLC,gas_transport,58.24,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,554618ff95d254e9eb0c9e481ff209c3,1325469532,32.588673,-80.66494499999999,0
2019-01-02 02:41:50,676281772837,fraud_Kilback LLC,grocery_pos,91.85,Alicia,Bishop,F,222 Freeman Islands,Whigham,GA,39897,30.8836,-84.3246,3430,"Editor, commissioning",1950-03-25,2b22c95c198838ecc41b29c3c1354dc2,1325472110,30.344676,-83.54435,0
2019-01-02 03:10:27,2269768987945882,fraud_Dach-Borer,grocery_net,91.99,Shannon,Patterson,F,9808 Ellis Bypass,Mount Morris,NY,14510,42.6835,-77.8664,4895,Acupuncturist,1958-10-29,060c46b873e65cc3adddf2b3e163546e,1325473827,42.139631,-77.249673,0
2019-01-02 03:58:28,342952484382519,fraud_Kutch LLC,gas_transport,77.91,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,a6679c5805c719a22e4692ff275be7a3,1325476708,41.099674,-72.91644699999999,0
2019-01-02 04:36:21,30373802285317,fraud_Torp-Lemke,misc_pos,439.2,Nicholas,Osborne,M,7538 Carrie Meadow Suite 574,Claremont,CA,91711,34.1092,-117.7183,35705,Wellsite geologist,1956-05-15,8dd394c40775de41134ca981e3fc64ce,1325478981,33.757421,-116.855571,0
2019-01-02 05:16:43,3590736522064285,fraud_Pacocha-O'Reilly,grocery_pos,201.88,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",1975-12-20,362fe3157bec820beb96d6d23dc31c1f,1325481403,34.011222,-92.763501,0
2019-01-02 06:02:05,30143713661454,"fraud_Mosciski, Ziemann and Farrell",shopping_net,5.27,Nicholas,Thornton,M,5270 Megan Burg Suite 756,Halma,MN,56729,48.6669,-96.5969,140,"Embryologist, clinical",1942-01-06,cd1a166b2f8d81794b651ebbc6a9426a,1325484125,49.092078,-96.768767,0
2019-01-02 06:35:46,676173792455,fraud_Dibbert and Sons,entertainment,6.81,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25,d2c7b3330d633af1a525ab2134cd6b74,1325486146,33.458302,-117.876838,0
2019-01-02 07:08:56,30026790933302,"fraud_Reichert, Huels and Hoppe",shopping_net,93.94,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,1979-09-03,05b6a91ad7becf484d8849e0479b1747,1325488136,33.610535,-90.63471,0
2019-01-02 08:03:25,30153452207526,fraud_Rutherford-Mertz,grocery_pos,92.05,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,76834,31.8287,-99.427,5908,Radio producer,1962-04-05,01734b93d79819a02bdb55c1117557ed,1325491405,31.930346000000004,-100.268153,0
2019-01-02 08:56:26,30328384440870,fraud_Kris-Weimann,misc_net,526.44,Helen,Campbell,F,182 Sergio Summit Apt. 129,Browning,MO,64630,40.029,-93.1607,602,Cytogeneticist,1954-07-14,ab693fbfce6f765430ff6341a1194c05,1325494586,40.497207,-92.708527,0
2019-01-02 09:30:42,6011652924285713,"fraud_Connelly, Reichert and Fritsch",gas_transport,53.82,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,e4a469a6382db84ee8075dfd457b5063,1325496642,37.523602,-92.085787,0
2019-01-02 10:04:47,3560697798177746,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,86.39,Matthew,Young,M,8840 Miller Port Suite 645,Indian Wells,CA,92210,33.7163,-116.3381,4677,Learning mentor,1955-05-06,3e8b103d41f8fea6c494b2ff451c8fe9,1325498687,33.201371,-117.018208,0
2019-01-02 10:39:59,5456712664803820,fraud_Rodriguez Group,gas_transport,40.85,Pamela,Matthews,F,36659 Smith Club Apt. 080,Llano,NM,87543,36.1486,-105.6648,247,Architectural technologist,1961-10-24,a77dee89c46753737a4191b73c8d36d7,1325500799,36.446565,-106.592783,0
2019-01-02 11:17:44,3560725013359375,fraud_Barrows PLC,shopping_pos,8.06,Brooke,Smith,F,63542 Luna Brook Apt. 012,Notrees,TX,79759,31.8599,-102.7413,23,Cytogeneticist,1969-09-15,83509f75470fe2a7650d58e8f7c7e9b9,1325503064,31.713217,-102.937132,0
2019-01-02 12:07:52,2720433095629877,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,8.9,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,163e0f3eee8afb7f6aa8d54f34d734d1,1325506072,43.932408,-70.121833,0
2019-01-02 12:34:52,4904681492230012,fraud_Hickle Group,shopping_pos,6.04,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,51907ade0b76af11423d91855eb6bc2a,1325507692,41.709096,-74.194834,0
2019-01-02 13:09:52,6593250708747804,"fraud_Conroy, Balistreri and Gorczany",health_fitness,148.98,Melissa,Meza,F,244 Abbott Parkway,Loxahatchee,FL,33470,26.7383,-80.27600000000001,26551,Paramedic,1977-01-04,c6a087972fbaf7afd4ffce7c5daec9f8,1325509792,26.111251,-80.294608,0
2019-01-02 13:32:51,6538891242532018,fraud_Will Ltd,food_dining,31.98,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,a742ee74d2251e3864a70bcdd37a3842,1325511171,36.80973,-90.251955,0
2019-01-02 13:58:15,377113842678100,fraud_Emmerich-Rau,personal_care,64.58,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,1965-03-25,e0c5c0a1ed76f054497a670f1e9a22fb,1325512695,39.775346,-74.705838,0
2019-01-02 14:21:44,3589289942931264,"fraud_Schoen, Nienow and Bauch",personal_care,4.6,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",1972-03-05,e0fd6fe1d446eb1ad7fa3692073995e8,1325514104,44.318456,-98.565643,0
2019-01-02 14:44:22,180048185037117,fraud_Nolan-Williamson,kids_pets,17.25,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,96b27ef91bc702d647599153e72f1a2a,1325515462,41.042593,-74.128091,0
2019-01-02 15:20:36,6011693194885790,fraud_O'Keefe-Hudson,grocery_pos,48.22,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,e180a643d397c9595ddfa8d205656051,1325517636,44.968709,-93.917612,0
2019-01-02 15:52:10,4861310130652566408,fraud_Reichel LLC,personal_care,4.73,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",1977-12-16,62bc9bf968807a7ce2198125399ab52b,1325519530,31.021832,-90.215925,0
2019-01-02 16:10:00,4873783502705038,fraud_Botsford and Sons,home,26.14,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,1974-03-10,a2b9bbc4b840fa390b2b40b5b1c85781,1325520600,47.990617,-122.386906,0
2019-01-02 16:39:23,6011860238257910,fraud_Heaney-Marquardt,entertainment,9.02,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",1952-07-06,2b01004c2e7420352e96811171f45e44,1325522363,36.300052,-97.405388,0
2019-01-02 17:06:11,630423337322,fraud_Dare-Marvin,entertainment,17.6,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,16d23c2becdc63e6c9419129ed633d93,1325523971,48.989044,-118.907785,0
2019-01-02 17:37:44,377895991033232,fraud_Hills-Boyer,personal_care,56.44,Kimberly,Myers,F,6881 King Isle Suite 228,Higganum,CT,6441,41.4682,-72.5751,5438,"Librarian, academic",1964-11-17,c5d56f141a33062d845143d5b25cb108,1325525864,41.1445,-73.42700400000001,0
2019-01-02 18:03:18,341546199006537,fraud_Kautzer and Sons,personal_care,1.59,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783,64.7556,-165.6723,145,"Administrator, education",1939-11-09,d7eb607dd9ab92515a8b06ee6f73fc05,1325527398,64.56145699999999,-165.832427,0
2019-01-02 18:32:17,4424338559877976,fraud_Terry Ltd,home,139.14,Denise,Barnett,F,23220 Eaton Harbors,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,1957-11-12,26e04f07f44d56ff574c46150b8a31a7,1325529137,40.237767,-83.329362,0
2019-01-02 19:00:53,4969856774088583,fraud_Turner LLC,travel,45.97,Jacqueline,Prince,F,27823 Andrew Underpass Suite 948,Metairie,LA,70003,29.9975,-90.2146,137067,Advertising account planner,1951-12-04,2172a7e55037f9ac2ec069e13b3f805c,1325530853,30.963708,-90.297849,0
2019-01-02 19:28:47,4344955088481397,fraud_Skiles LLC,home,70.13,Christopher,Rodgers,M,30587 Fox Shores Apt. 627,Fenelton,PA,16034,40.8555,-79.7372,2054,Communications engineer,1976-09-29,229865166074870a133e6280d8b6acca,1325532527,40.491835,-79.987338,0
2019-01-02 19:51:42,3523843138706408,"fraud_Weimann, Kuhic and Beahan",shopping_pos,5.4,Grace,Williams,F,28812 Charles Mill Apt. 628,Plantersville,AL,36758,32.6176,-86.9475,1412,Drilling engineer,1970-11-20,6a540ac4a6db6c5bb461a8604f33370f,1325533902,32.628295,-87.529063,0
2019-01-02 20:20:37,4342532437704183,"fraud_Yost, Block and Koepp",misc_pos,11.14,Kevin,Elliott,M,1852 Vincent Isle Suite 328,Newark Valley,NY,13811,42.2281,-76.1625,4354,Further education lecturer,1994-02-16,0faca36419685de92454c8738a8f9743,1325535637,42.031721000000005,-76.883838,0
2019-01-02 20:47:54,676369110710,fraud_Kessler Inc,travel,1031.92,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",1974-12-28,55e9f1ce9982756c8e3981b5f303add3,1325537274,42.333696,-83.093106,0
2019-01-02 21:08:23,4170689372027579,"fraud_Prosacco, Kreiger and Kovacek",home,8.76,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,1993-05-10,5c11d98bc5e58445b5736095a2bb12c2,1325538503,35.524824,-97.930516,0
2019-01-02 21:32:57,30238755902988,"fraud_Ledner, Hartmann and Feest",health_fitness,9.63,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,1976-01-02,bf6a242afc242909cfd3ee5ec0c4ce8a,1325539977,31.022214,-97.551575,0
2019-01-02 22:01:25,6011329966782895,fraud_Gleason and Sons,kids_pets,31.07,Lauren,Butler,F,030 Seth Divide Suite 355,Tulsa,OK,74131,36.0557,-96.0602,413574,"Teacher, special educational needs",1971-09-01,4377ba821d9c6da41c32d1b0929a6492,1325541685,35.251999,-96.835298,0
2019-01-02 22:22:06,4226219726886852999,"fraud_Welch, Rath and Koepp",entertainment,101.69,Jessica,Bell,F,669 Moore Shoal,Bethel,OH,45106,38.9424,-84.09200000000001,12349,Field trials officer,1985-07-08,d2c94f59876fb15a9a3890d54032f8f3,1325542926,39.865062,-83.744739,0
2019-01-02 22:42:58,4997733566924489,fraud_Hills-Witting,shopping_net,2.97,Stephanie,Taylor,F,598 Martin Pine Suite 365,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,c7b15d2c3e07a59a4d5b3cc2b28e3199,1325544178,44.380143,-92.665161,0
2019-01-02 23:13:23,213154573301411,"fraud_Schiller, Blanda and Johnson",home,79.76,Christopher,Sheppard,M,39218 Baker Shoals,Bristow,IN,47515,38.1981,-86.6821,965,Horticultural therapist,1982-02-10,60873a3055a9bfb8220faf8fc23f5802,1325546003,37.202125,-86.340048,0
2019-01-02 23:31:20,371034293500716,fraud_Schulist Ltd,food_dining,10.4,Jeremy,Jones,M,5758 Yates Center,Vinton,CA,96135,40.0235,-120.7986,128,Education administrator,1966-02-21,662b7ab118be10361a87764177635e47,1325547080,40.506105,-119.879253,0
2019-01-03 00:00:04,377026671291680,fraud_Cassin-Harvey,grocery_net,32.31,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,1974-10-27,7be1ed853517a112484a8a8c0a2575bc,1325548804,36.88722,-91.047508,0
2019-01-03 00:39:16,36913587729122,fraud_DuBuque LLC,grocery_pos,168.86,Ana,Mccormick,F,4503 Patricia Route,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11,d35f8647a5af6e121f87ff7a0abc25a4,1325551156,44.196838,-116.89011399999998,0
2019-01-03 01:12:02,6564459919350820,fraud_Friesen-Stamm,gas_transport,57.22,Douglas,Willis,M,619 Jeremy Garden Apt. 681,Benton,WI,53803,42.5545,-90.3508,1306,Public relations officer,1958-09-10,c901b8d974bc1f75510b31b20a840c21,1325553122,42.753052,-90.58927,0
2019-01-03 01:44:30,375082648741747,fraud_Lockman Ltd,grocery_pos,103.54,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,c3ddbaf11547d9b713b1fce4d128cc0e,1325555070,47.307781,-95.783969,0
2019-01-03 02:27:57,4067137330196900,fraud_Ortiz Group,grocery_net,29.38,Christina,Eaton,F,3256 Brooks Field,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,1986-11-12,e33d4910e7e549d21ba9a95ba11fce46,1325557677,33.035431,-88.42893199999999,0
2019-01-03 03:03:58,347073228412010,fraud_Runolfsson and Sons,grocery_net,53.23,Ryan,Johnson,M,40178 Lisa Mission,Alva,WY,82711,44.6873,-104.4414,110,"Administrator, local government",1973-05-16,6475cb4d208894abb1117f10bf37c961,1325559838,44.275329,-104.480939,0
2019-01-03 03:39:24,180031190491743,"fraud_Schultz, Simonis and Little",grocery_pos,217.75,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1972-01-05,717a96a3410b14667f0ecf994cf66f47,1325561964,30.460485,-87.861183,0
2019-01-03 04:19:07,3501942333500073,"fraud_Stroman, Hudson and Erdman",gas_transport,51.48,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,1394ffdee338b768a31083e228f913b0,1325564347,33.057957,-111.139554,0
2019-01-03 05:02:46,3589255887819806,fraud_Bailey-Morar,grocery_pos,94.73,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,aafb0cbfc86668ecc3d5cc968e30a2c1,1325566966,38.724555,-78.61397099999999,0
2019-01-03 05:34:45,2348245054386329,fraud_Mraz-Herzog,gas_transport,70.27,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,1946-02-02,31886a9cedb7b2d79a33dbc7011d7910,1325568885,42.364881,-79.292452,0
2019-01-03 06:25:48,4223708906367574214,fraud_Auer-Mosciski,grocery_pos,91.71,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,1974-05-30,030940d8426e4573a9349386799923d7,1325571948,38.78935,-84.01084300000001,0
2019-01-03 07:14:56,630441765090,"fraud_Little, Gutmann and Lynch",shopping_net,2.31,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,82374a78cf983010ee50ef6d605d8018,1325574896,31.716526,-98.345989,0
2019-01-03 07:53:05,342952484382519,"fraud_Lehner, Mosciski and King",misc_net,5.24,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,b10e16c123f49a6e625dc6ceba31cf7d,1325577185,41.042313,-72.985513,0
2019-01-03 08:21:53,3546897637165774,fraud_Friesen-Stamm,gas_transport,88.58,Kayla,Obrien,F,7921 Robert Port Suite 343,Prairie Hill,TX,76678,31.6591,-96.8094,263,Barrister,1956-05-30,3cc345d4a5001325bbfe750188c9ea5c,1325578913,31.021727,-97.371727,0
2019-01-03 08:58:15,6011367958204270,fraud_Schmitt Inc,gas_transport,62.23,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,792ed093dab4cd31355a2bd49470b67d,1325581095,41.287109,-80.76029,0
2019-01-03 09:32:17,4908846471916297,fraud_Morar Inc,grocery_net,80.88,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",1992-07-24,7b4c9e53ddc1e9a338435871bffa30bc,1325583137,32.750419,-97.676828,0
2019-01-03 10:15:45,503874407318,"fraud_Swift, Bradtke and Marquardt",grocery_net,56.55,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,1975-12-28,5e698e65b44802f10d509a3493c7b841,1325585745,30.188386,-98.993716,0
2019-01-03 10:55:12,4862293128558,"fraud_Goldner, Kovacek and Abbott",grocery_pos,179.4,Elizabeth,Payne,F,897 Daugherty Mission,Grassflat,PA,16839,41.0036,-78.1104,489,Pension scheme manager,1956-09-15,976b3708622c414f1669d0dc36410ca5,1325588112,40.008184,-77.614738,0
2019-01-03 11:36:48,2305336922781618,fraud_Torp-Labadie,gas_transport,57.69,Jeffrey,Rice,M,21447 Powell Circle,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,8ea3b818bd5d8f9ef29572bb52bffae4,1325590608,40.815796,-93.503639,0
2019-01-03 12:06:33,4128730454058057622,fraud_Schmidt-Larkin,home,10.06,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",1949-10-04,aa2122494ac17d13d7aaab2ac19daea0,1325592393,31.397242,-95.086524,0
2019-01-03 12:34:42,3568736585751727,fraud_Schoen Ltd,kids_pets,55.08,Thomas,Cross,M,7566 Thompson Creek Apt. 827,Elkhart,IA,50073,41.8114,-93.4855,1195,Trading standards officer,1974-03-13,a437702c8e4b859666fa1291eb92d3cb,1325594082,42.113287,-93.548062,0
2019-01-03 12:57:40,345389171551808,"fraud_Schoen, Nienow and Bauch",personal_care,11.94,Justin,Fowler,M,5569 Phillips Neck Apt. 003,Coffeeville,MS,38922,33.9215,-89.6782,3451,Financial trader,1984-05-19,35234972034a940037c3a8301bc8900d,1325595460,33.473704,-90.013482,0
2019-01-03 13:16:14,2713913904780408,fraud_Lynch-Wisozk,home,16.92,Jacqueline,Howard,F,4511 Choi Lock,Delhi,LA,71232,32.3929,-91.4714,6581,Multimedia programmer,1964-02-13,11734f8dadeb1871fea977cd695e1941,1325596574,32.760953,-91.933558,0
2019-01-03 13:39:48,30270432095985,fraud_Padberg-Sauer,home,79.08,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,e163190133b5553124b16a9db0576979,1325597988,40.898317,-91.840176,0
2019-01-03 13:56:35,60416207185,fraud_Stamm-Witting,shopping_net,6.87,Mary,Diaz,F,9886 Anita Drive,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Information systems manager,1986-02-17,c2c69214de58aaf2bad1542b91751f5a,1325598995,43.477317,-109.467136,0
2019-01-03 14:27:19,676195318214,fraud_Dietrich-Fadel,health_fitness,21.0,Brandy,Quinn,F,9734 Beard Fields Suite 885,Altair,TX,77412,29.6047,-96.5249,106,"Editor, film/video",1983-07-24,49a432718f0b9b72e951c55b4b4dc63e,1325600839,29.570041,-96.576175,0
2019-01-03 14:44:15,3518234918950662,"fraud_Metz, Russel and Metz",kids_pets,24.7,Barbara,Lowe,F,67210 Lori Creek,Sherman,TX,75092,33.6372,-96.6184,46563,Systems developer,1970-09-11,35f2c375bc59fc7a034a0028e926970c,1325601855,34.084165000000006,-96.906876,0
2019-01-03 15:03:33,2296006538441789,"fraud_Metz, Russel and Metz",kids_pets,5.4,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217,40.6816,-73.9798,2504700,Medical sales representative,1999-09-01,84f475a93b62f7407c98c8b67d123bd6,1325603013,40.987816,-73.376724,0
2019-01-03 15:31:35,4467456915153312231,fraud_Satterfield-Lowe,travel,11.49,Rita,Myers,F,75703 Hernandez Corner Suite 348,Tampa,FL,33620,28.06,-82.4079,717255,Waste management officer,1966-09-16,df58cffd417b500fdb4a09914d175fdb,1325604695,27.12186,-83.28866,0
2019-01-03 15:46:04,4599285557366057,fraud_Stiedemann Ltd,food_dining,7.44,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,1997-11-18,82076957c09414a940d70a94d45841b2,1325605564,37.073271000000005,-96.973873,0
2019-01-03 16:17:04,4383521454815,fraud_Fisher-Schowalter,shopping_net,1.36,John,Robertson,M,209 Austin Stream Apt. 231,Indianapolis,IN,46290,39.9347,-86.1633,910148,Academic librarian,1987-09-22,aa3877f8282d23b91a425760f2dc130a,1325607424,40.408605,-86.279037,0
2019-01-03 16:43:02,4452366298769043,"fraud_Hahn, Bahringer and McLaughlin",personal_care,46.07,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,1978-03-04,c689d13b46bb54e6fe0f532c0c6d35f1,1325608982,32.019886,-96.126775,0
